Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.4299299999999988,1.0
clang_generated_O2_optimized.asm,0.2256840000000011,0.5249319656688338
clang_generated_llm_optimized.asm,0.22454000000000462,0.5222710673830746
clang_generated_O1_optimized.asm,0.2241900000000001,0.5214569813690618
clang_generated_O3_optimized.asm,0.22303999999999746,0.5187821273230481
llm_generated.asm,0.25820300000000174,0.6005698602098073
