Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.3385979999999904,1.0
clang_generated_O2_optimized.asm,0.23164900000000443,0.6841416665190314
clang_generated_llm_optimized.asm,0.23201099999999997,0.6852107809260732
clang_generated_O1_optimized.asm,0.2330780000000061,0.6883620104076595
clang_generated_O3_optimized.asm,0.22502199999999561,0.6645697848185813
llm_generated.asm,0.22959800000000996,0.6780843359973079
