Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.25854800000000466,1.0
clang_generated_O2_optimized.asm,0.22455200000000275,0.8685118430620182
clang_generated_llm_optimized.asm,0.2264419999999916,0.8758218976746581
clang_generated_O1_optimized.asm,0.22927300000000628,0.8867715085786861
clang_generated_O3_optimized.asm,0.22475599999998508,0.8693008648296681
llm_generated.asm,0.2263370000000009,0.8754157835295451
