Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.7162700000000015,1.0
clang_generated_O2_optimized.asm,0.22091999999999956,0.3084311781869953
clang_generated_llm_optimized.asm,0.22274699999999825,0.3109818923031787
clang_generated_O1_optimized.asm,0.22143900000000372,0.3091557652840455
clang_generated_O3_optimized.asm,0.22011899999999684,0.3073128848060038
llm_generated.asm,0.44118999999999886,0.6159548773507169
