Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.25904799999997863,1.0
clang_generated_O2_optimized.asm,0.23190600000000927,0.895224051141211
clang_generated_llm_optimized.asm,0.23365000000001146,0.9019563941818919
clang_generated_O1_optimized.asm,0.23104299999999967,0.8918926222168043
clang_generated_O3_optimized.asm,0.23248799999998937,0.8974707390136522
llm_generated.asm,0.23203799999998864,0.8957336092153106
