Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.25489500000000476,1.0
clang_generated_O2_optimized.asm,0.22439500000001544,0.8803428862865543
clang_generated_llm_optimized.asm,0.22497199999997974,0.8826065634868301
clang_generated_O1_optimized.asm,0.22556800000000976,0.8849447811844311
clang_generated_O3_optimized.asm,0.2243259999999907,0.8800721865865808
llm_generated.asm,0.22519900000000348,0.883497126267676
