Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.2523309999999981,1.0
clang_generated_O2_optimized.asm,0.22392999999999574,0.8874454585445206
clang_generated_llm_optimized.asm,0.22591300000000558,0.8953041837903678
clang_generated_O1_optimized.asm,0.22173099999999835,0.8787307148150645
clang_generated_O3_optimized.asm,0.22205399999999997,0.880010779492023
llm_generated.asm,0.0023780000000002133,0.00942412941731389
