Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.42320799999998826,1.0
clang_generated_O2_optimized.asm,0.2334639999999979,0.5516530878433403
clang_generated_llm_optimized.asm,0.23104100000000471,0.5459277707416001
clang_generated_O1_optimized.asm,0.23011399999998616,0.5437373584620152
clang_generated_O3_optimized.asm,0.2317690000000141,0.5476479650668714
llm_generated.asm,0.2324400000000253,0.5492334738474502
