Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.2654290000000117,1.0
clang_generated_O2_optimized.asm,0.23181600000000913,0.873363498336651
clang_generated_llm_optimized.asm,0.2270249999999976,0.855313473659576
clang_generated_O1_optimized.asm,0.23365799999999126,0.880303207260627
clang_generated_O3_optimized.asm,0.22930399999998485,0.863899573897256
llm_generated.asm,0.22916600000002063,0.8633796608509641
