Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.41865400000000363,1.0
clang_generated_O2_optimized.asm,0.22771800000000297,0.5439288768290784
clang_generated_llm_optimized.asm,0.23232600000000048,0.5549355792611523
clang_generated_O1_optimized.asm,0.22479400000000282,0.5369445890878886
clang_generated_O3_optimized.asm,0.2303540000000055,0.550225245668269
llm_generated.asm,0.0028809999999950264,0.006881577627336658
