Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.39953300000000525,1.0
clang_generated_O2_optimized.asm,0.22059800000000251,0.5521396230098631
clang_generated_llm_optimized.asm,0.22231200000000229,0.5564296315948855
clang_generated_O1_optimized.asm,0.22855500000000006,0.5720553746498964
clang_generated_O3_optimized.asm,0.2313309999999973,0.5790034865705568
llm_generated.asm,0.22698199999999957,0.5681182780896612
