Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.30772299999998154,1.0
clang_generated_O2_optimized.asm,0.23248899999998685,0.7555138874897255
clang_generated_llm_optimized.asm,0.2260440000000017,0.7345697266698142
clang_generated_O1_optimized.asm,0.22582699999998113,0.7338645470114183
clang_generated_O3_optimized.asm,0.22564099999999598,0.7332601073043273
llm_generated.asm,0.23230399999999918,0.7549126974584711
