Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.3687529999999981,1.0
clang_generated_O2_optimized.asm,0.22623299999997926,0.6135082290855408
clang_generated_llm_optimized.asm,0.2260739999999828,0.6130770461528013
clang_generated_O1_optimized.asm,0.22437400000001162,0.6084669141675126
clang_generated_O3_optimized.asm,0.2266740000000027,0.6147041515594555
llm_generated.asm,0.0024090000000001055,0.006532828207499649
