Filename,CPU Time,Normalized CPU Time
clang_generated_unoptimized.asm,0.6669099999999979,1.0
clang_generated_O2_optimized.asm,0.00944900000000004,0.014168328560075678
clang_generated_llm_optimized.asm,0.2439309999999999,0.3657629965062762
clang_generated_O1_optimized.asm,0.006267999999998608,0.009398569522122367
clang_generated_O3_optimized.asm,0.005376000000001824,0.008061057713937173
llm_generated.asm,5.385003999999999,8.074558786043118
